#version,serial,flight,time,state,state_name,acceleration,pressure,altitude,height,speed,temperature,drogue_voltage,main_voltage,battery_voltage
6, 10601, 5,     4.17, 5,   coast,   63.92,  80138.00, 1935.09,  647.37,  170.37, 37.6, 8.02, 9.02, 9.07
6, 10601, 5,     4.18, 5,   coast,   63.41,  80110.00, 1937.91,  650.19,  170.88, 37.6, 8.00, 9.02, 9.08
6, 10601, 5,     4.19, 5,   coast,   62.87,  80110.00, 1937.91,  650.19,  171.36, 37.6, 8.00, 9.00, 9.07
6, 10601, 5,     4.20, 5,   coast,   62.33,  80073.00, 1941.63,  653.91,  171.85, 37.6, 8.00, 9.02, 9.07
6, 10601, 5,     4.21, 5,   coast,   61.76,  80041.00, 1944.86,  657.14,  172.33, 37.6, 8.02, 9.02, 9.07
6, 10601, 5,     4.22, 5,   coast,   61.19,  80028.00, 1946.17,  658.45,  172.87, 37.6, 8.00, 9.02, 9.07
6, 10601, 5,     4.23, 5,   coast,   60.60,  79995.00, 1949.49,  661.77,  173.49, 37.6, 8.02, 9.02, 9.07
6, 10601, 5,     4.24, 5,   coast,   60.00,  79976.00, 1951.41,  663.69,  174.15, 37.6, 8.02, 9.02, 9.05
6, 10601, 5,     4.25, 5,   coast,   59.39,  79957.00, 1953.32,  665.60,  174.83, 37.6, 8.00, 9.02, 9.07
6, 10601, 5,     4.26, 5,   coast,   58.77,  79928.00, 1956.25,  668.53,  175.54, 37.6, 8.02, 9.02, 9.07
6, 10601, 5,     4.27, 5,   coast,   58.14,  79908.00, 1958.27,  670.55,  176.25, 37.6, 8.02, 9.02, 9.07
6, 10601, 5,     4.28, 5,   coast,   57.50,  79895.00, 1959.58,  671.86,  176.96, 37.6, 8.02, 9.02, 9.07
6, 10601, 5,     4.29, 5,   coast,   56.85,  79886.00, 1960.49,  672.77,  177.71, 37.6, 8.00, 9.02, 9.08
6, 10601, 5,     4.30, 5,   coast,   56.20,  79886.00, 1960.49,  672.77,  178.47, 37.6, 8.00, 9.00, 9.07
6, 10601, 5,     4.31, 5,   coast,   55.53,  79874.00, 1961.70,  673.98,  179.21, 37.6, 8.00, 9.02, 9.07
6, 10601, 5,     4.32, 5,   coast,   54.86,  79870.00, 1962.10,  674.38,  179.94, 37.6, 8.02, 9.02, 9.07
6, 10601, 5,     4.33, 5,   coast,   54.18,  79886.00, 1960.49,  672.77,  180.63, 37.6, 8.02, 9.02, 9.05
6, 10601, 5,     4.34, 5,   coast,   53.49,  79917.00, 1957.36,  669.64,  181.26, 37.6, 8.02, 9.02, 9.07
6, 10601, 5,     4.35, 5,   coast,   52.80,  79902.00, 1958.87,  671.15,  181.84, 37.6, 8.02, 9.02, 9.05
6, 10601, 5,     4.36, 5,   coast,   52.11,  79918.00, 1957.26,  669.54,  182.38, 37.6, 8.02, 9.02, 9.05
6, 10601, 5,     4.37, 5,   coast,   51.41,  79925.00, 1956.55,  668.83,  182.90, 37.6, 8.02, 9.02, 9.07
6, 10601, 5,     4.38, 5,   coast,   50.71,  79909.00, 1958.17,  670.45,  183.40, 37.6, 8.02, 9.02, 9.05
6, 10601, 5,     4.39, 5,   coast,   50.02,  79906.00, 1958.47,  670.75,  183.87, 37.6, 8.02, 9.02, 9.07
6, 10601, 5,     4.40, 5,   coast,   49.32,  79877.00, 1961.39,  673.67,  184.33, 37.6, 8.00, 9.02, 9.08
6, 10601, 5,     4.41, 5,   coast,   48.63,  79877.00, 1961.39,  673.67,  184.76, 37.6, 8.00, 9.00, 9.07
6, 10601, 5,     4.42, 5,   coast,   47.94,  79849.00, 1964.22,  676.50,  185.17, 37.6, 8.00, 9.02, 9.07
6, 10601, 5,     4.43, 5,   coast,   47.25,  79770.00, 1972.20,  684.48,  185.56, 37.6, 8.00, 9.02, 9.07
6, 10601, 5,     4.44, 5,   coast,   46.57,  79730.00, 1976.24,  688.52,  185.94, 37.6, 8.00, 9.02, 9.05
6, 10601, 5,     4.45, 5,   coast,   45.90,  79685.00, 1980.79,  693.07,  186.31, 37.6, 8.02, 9.02, 9.05
6, 10601, 5,     4.46, 5,   coast,   45.23,  79641.00, 1985.24,  697.52,  186.68, 37.6, 8.02, 9.02, 9.05
6, 10601, 5,     4.47, 5,   coast,   44.57,  79584.00, 1991.01,  703.29,  187.04, 37.6, 8.02, 9.02, 9.05
6, 10601, 5,     4.48, 5,   coast,   43.92,  79526.00, 1996.88,  709.16,  187.38, 37.6, 8.00, 9.02, 9.05
6, 10601, 5,     4.49, 5,   coast,   43.28,  79456.00, 2003.97,  716.25,  187.72, 37.6, 8.02, 9.02, 9.07
6, 10601, 5,     4.50, 5,   coast,   42.65,  79395.00, 2010.16,  722.44,  188.06, 37.6, 8.02, 9.02, 9.07
6, 10601, 5,     4.51, 5,   coast,   42.03,  79325.00, 2017.26,  729.54,  188.41, 37.6, 8.00, 9.02, 9.08
6, 10601, 5,     4.52, 5,   coast,   41.41,  79325.00, 2017.26,  729.54,  188.75, 37.6, 8.00, 9.00, 9.07
6, 10601, 5,     4.53, 5,   coast,   40.81,  79275.00, 2022.34,  734.62,  189.10, 37.6, 8.00, 9.02, 9.07
6, 10601, 5,     4.54, 5,   coast,   40.22,  79239.00, 2025.99,  738.27,  189.45, 37.6, 8.02, 9.02, 9.05
6, 10601, 5,     4.55, 5,   coast,   39.64,  79226.00, 2027.31,  739.59,  189.79, 37.6, 8.02, 9.02, 9.07
6, 10601, 5,     4.56, 5,   coast,   39.07,  79243.00, 2025.59,  737.87,  190.14, 37.6, 8.02, 9.02, 9.07
6, 10601, 5,     4.57, 5,   coast,   38.51,  79271.00, 2022.74,  735.02,  190.49, 37.6, 8.02, 9.02, 9.07
6, 10601, 5,     4.58, 5,   coast,   37.97,  79274.00, 2022.44,  734.72,  190.83, 37.6, 8.02, 9.02, 9.07
6, 10601, 5,     4.59, 5,   coast,   37.43,  79286.00, 2021.22,  733.50,  191.17, 37.6, 8.00, 9.02, 9.07
6, 10601, 5,     4.60, 5,   coast,   36.91,  79279.00, 2021.93,  734.21,  191.50, 37.6, 8.02, 9.02, 9.05
6, 10601, 5,     4.61, 5,   coast,   36.39,  79254.00, 2024.47,  736.75,  191.84, 37.6, 8.02, 9.02, 9.07
6, 10601, 5,     4.62, 5,   coast,   35.89,  79223.00, 2027.62,  739.90,  192.18, 37.6, 8.00, 9.02, 9.08
6, 10601, 5,     4.63, 5,   coast,   35.39,  79223.00, 2027.62,  739.90,  192.54, 37.6, 8.00, 9.00, 9.07
6, 10601, 5,     4.64, 5,   coast,   34.90,  79152.00, 2034.83,  747.11,  192.90, 37.6, 8.00, 9.02, 9.07
6, 10601, 5,     4.65, 5,   coast,   34.42,  79099.00, 2040.22,  752.50,  193.26, 37.6, 8.02, 9.02, 9.05
6, 10601, 5,     4.66, 5,   coast,   33.95,  79097.00, 2040.43,  752.71,  193.62, 37.6, 8.02, 9.02, 9.05
6, 10601, 5,     4.67, 5,   coast,   33.48,  79109.00, 2039.21,  751.49,  193.98, 37.6, 8.02, 9.02, 9.05
6, 10601, 5,     4.68, 5,   coast,   33.01,  79106.00, 2039.51,  751.79,  194.35, 37.6, 8.02, 9.02, 9.05
6, 10601, 5,     4.69, 5,   coast,   32.55,  79093.00, 2040.83,  753.11,  194.72, 37.6, 8.02, 9.02, 9.05
6, 10601, 5,     4.70, 5,   coast,   32.10,  79075.00, 2042.66,  754.95,  195.08, 37.6, 8.02, 9.02, 9.07
6, 10601, 5,     4.71, 5,   coast,   31.65,  79075.00, 2042.66,  754.95,  195.45, 37.6, 8.02, 9.02, 9.05
6, 10601, 5,     4.72, 5,   coast,   31.20,  79077.00, 2042.46,  754.74,  195.81, 37.6, 8.02, 9.02, 9.07
6, 10601, 5,     4.73, 5,   coast,   30.76,  79076.00, 2042.56,  754.84,  196.17, 37.6, 8.00, 9.02, 9.08
6, 10601, 5,     4.74, 5,   coast,   30.32,  79076.00, 2042.56,  754.84,  196.53, 37.6, 8.00, 9.00, 9.08
6, 10601, 5,     4.75, 5,   coast,   29.89,  79060.00, 2044.19,  756.47,  196.88, 37.6, 8.00, 9.02, 9.07
6, 10601, 5,     4.76, 5,   coast,   29.47,  79036.00, 2046.63,  758.91,  197.22, 37.6, 8.02, 9.02, 9.05
6, 10601, 5,     4.77, 5,   coast,   29.05,  79016.00, 2048.67,  760.95,  197.56, 37.6, 8.02, 9.02, 9.07
6, 10601, 5,     4.78, 5,   coast,   28.63,  78990.00, 2051.32,  763.60,  197.87, 37.6, 8.02, 9.02, 9.07
6, 10601, 5,     4.79, 5,   coast,   28.21,  78969.00, 2053.46,  765.74,  198.17, 37.6, 8.02, 9.02, 9.05
6, 10601, 5,     4.80, 5,   coast,   27.80,  78948.00, 2055.60,  767.88,  198.46, 37.6, 8.02, 9.02, 9.07
6, 10601, 5,     4.81, 5,   coast,   27.39,  78919.00, 2058.55,  770.83,  198.73, 37.6, 8.02, 9.02, 9.05
6, 10601, 5,     4.82, 5,   coast,   26.98,  78882.00, 2062.32,  774.60,  199.01, 37.6, 8.00, 9.02, 9.05
6, 10601, 5,     4.83, 5,   coast,   26.58,  78833.00, 2067.32,  779.60,  199.27, 37.6, 8.02, 9.02, 9.07
6, 10601, 5,     4.84, 5,   coast,   26.17,  78798.00, 2070.89,  783.17,  199.54, 37.6, 8.00, 9.02, 9.08
6, 10601, 5,     4.85, 5,   coast,   25.77,  78798.00, 2070.89,  783.17,  199.80, 37.6, 8.00, 9.00, 9.08
6, 10601, 5,     4.86, 5,   coast,   25.36,  78742.00, 2076.61,  788.89,  200.07, 37.6, 8.00, 9.02, 9.07
6, 10601, 5,     4.87, 5,   coast,   24.96,  78699.00, 2081.00,  793.28,  200.32, 37.6, 8.02, 9.02, 9.05
6, 10601, 5,     4.88, 5,   coast,   24.55,  78685.00, 2082.43,  794.71,  200.57, 37.6, 8.02, 9.02, 9.07
6, 10601, 5,     4.89, 5,   coast,   24.15,  78675.00, 2083.45,  795.73,  200.80, 37.6, 8.02, 9.02, 9.07
6, 10601, 5,     4.90, 5,   coast,   23.74,  78654.00, 2085.59,  797.87,  201.02, 37.6, 8.02, 9.02, 9.05
6, 10601, 5,     4.91, 5,   coast,   23.34,  78636.00, 2087.43,  799.71,  201.24, 37.6, 8.02, 9.02, 9.07
6, 10601, 5,     4.92, 5,   coast,   22.93,  78609.00, 2090.19,  802.47,  201.45, 37.6, 8.02, 9.02, 9.05
6, 10601, 5,     4.93, 5,   coast,   22.53,  78609.00, 2090.19,  802.47,  201.65, 37.6, 8.02, 9.02, 9.07
6, 10601, 5,     4.94, 5,   coast,   22.13,  78607.00, 2090.40,  802.68,  201.85, 37.6, 8.02, 9.02, 9.07
6, 10601, 5,     4.95, 5,   coast,   21.72,  78611.00, 2089.99,  802.27,  202.04, 37.6, 8.00, 9.02, 9.08
6, 10601, 5,     4.96, 5,   coast,   21.32,  78611.00, 2089.99,  802.27,  202.23, 37.6, 8.00, 9.00, 9.07
6, 10601, 5,     4.97, 5,   coast,   20.92,  78602.00, 2090.91,  803.19,  202.41, 37.6, 8.00, 9.02, 9.07
6, 10601, 5,     4.98, 5,   coast,   20.53,  78584.00, 2092.75,  805.03,  202.60, 37.6, 8.02, 9.02, 9.07
6, 10601, 5,     4.99, 5,   coast,   20.13,  78560.00, 2095.20,  807.49,  202.78, 37.6, 8.02, 9.02, 9.05
6, 10601, 5,     5.00, 5,   coast,   19.74,  78545.00, 2096.74,  809.02,  202.95, 37.6, 8.02, 9.02, 9.05
6, 10601, 5,     5.01, 5,   coast,   19.35,  78533.00, 2097.97,  810.25,  203.13, 37.6, 8.02, 9.02, 9.07
6, 10601, 5,     5.02, 5,   coast,   18.96,  78528.00, 2098.48,  810.76,  203.30, 37.6, 8.02, 9.02, 9.05
6, 10601, 5,     5.03, 5,   coast,   18.58,  78534.00, 2097.86,  810.15,  203.47, 37.6, 8.02, 9.02, 9.05
6, 10601, 5,     5.04, 5,   coast,   18.20,  78528.00, 2098.48,  810.76,  203.64, 37.6, 8.02, 9.02, 9.07
6, 10601, 5,     5.05, 5,   coast,   17.82,  78508.00, 2100.53,  812.81,  203.81, 37.6, 8.02, 9.02, 9.07
6, 10601, 5,     5.06, 5,   coast,   17.45,  78476.00, 2103.80,  816.08,  203.97, 37.6, 8.00, 9.02, 9.10
6, 10601, 5,     5.07, 5,   coast,   17.08,  78476.00, 2103.80,  816.08,  204.14, 37.6, 8.00, 9.00, 9.07
6, 10601, 5,     5.08, 5,   coast,   16.72,  78455.00, 2105.95,  818.23,  204.30, 37.6, 8.00, 9.02, 9.07
6, 10601, 5,     5.09, 5,   coast,   16.35,  78411.00, 2110.46,  822.74,  204.46, 37.6, 8.02, 9.02, 9.05
6, 10601, 5,     5.10, 5,   coast,   15.99,  78383.00, 2113.33,  825.61,  204.62, 37.6, 8.02, 9.02, 9.05
6, 10601, 5,     5.11, 5,   coast,   15.64,  78355.00, 2116.20,  828.48,  204.79, 37.6, 8.02, 9.02, 9.07
6, 10601, 5,     5.12, 5,   coast,   15.29,  78315.00, 2120.30,  832.58,  204.95, 37.6, 8.02, 9.02, 9.07
6, 10601, 5,     5.13, 5,   coast,   14.94,  78282.00, 2123.68,  835.96,  205.11, 37.6, 8.02, 9.02, 9.05
6, 10601, 5,     5.14, 5,   coast,   14.59,  78249.00, 2127.07,  839.35,  205.27, 37.6, 8.02, 9.02, 9.07
6, 10601, 5,     5.15, 5,   coast,   14.25,  78221.00, 2129.94,  842.22,  205.42, 37.6, 8.02, 9.02, 9.07
6, 10601, 5,     5.16, 5,   coast,   13.91,  78182.00, 2133.95,  846.23,  205.58, 37.6, 8.02, 9.02, 9.07
6, 10601, 5,     5.17, 5,   coast,   13.58,  78147.00, 2137.54,  849.82,  205.73, 37.6, 8.00, 9.02, 9.08
6, 10601, 5,     5.18, 5,   coast,   13.24,  78147.00, 2137.54,  849.82,  205.88, 37.6, 8.00, 9.02, 9.07
6, 10601, 5,     5.19, 5,   coast,   12.91,  78105.00, 2141.86,  854.14,  206.02, 37.6, 8.00, 9.02, 9.07
6, 10601, 5,     5.20, 5,   coast,   12.58,  78039.00, 2148.64,  860.92,  206.16, 37.6, 8.00, 9.02, 9.07
6, 10601, 5,     5.21, 5,   coast,   12.25,  78008.00, 2151.83,  864.11,  206.29, 37.6, 8.02, 9.02, 9.07
6, 10601, 5,     5.22, 5,   coast,   11.92,  77969.00, 2155.84,  868.12,  206.42, 37.6, 8.02, 9.02, 9.07
6, 10601, 5,     5.23, 5,   coast,   11.59,  77941.00, 2158.72,  871.01,  206.54, 37.6, 8.02, 9.02, 9.05
6, 10601, 5,     5.24, 5,   coast,   11.27,  77900.00, 2162.95,  875.23,  206.65, 37.6, 8.02, 9.02, 9.07
6, 10601, 5,     5.25, 5,   coast,   10.94,  77878.00, 2165.21,  877.49,  206.76, 37.6, 8.02, 9.02, 9.07
6, 10601, 5,     5.26, 5,   coast,   10.61,  77839.00, 2169.23,  881.51,  206.87, 37.6, 8.02, 9.02, 9.07
6, 10601, 5,     5.27, 5,   coast,   10.29,  77808.00, 2172.43,  884.71,  206.97, 37.6, 8.02, 9.02, 9.07
6, 10601, 5,     5.28, 5,   coast,    9.96,  77787.00, 2174.59,  886.87,  207.07, 37.6, 8.00, 9.02, 9.08
6, 10601, 5,     5.29, 5,   coast,    9.63,  77787.00, 2174.59,  886.87,  207.16, 37.6, 8.00, 9.00, 9.07
6, 10601, 5,     5.30, 5,   coast,    9.30,  77764.00, 2176.96,  889.24,  207.25, 37.6, 8.00, 9.02, 9.07
6, 10601, 5,     5.31, 5,   coast,    8.97,  77747.00, 2178.72,  891.00,  207.34, 37.6, 8.02, 9.02, 9.07
6, 10601, 5,     5.32, 5,   coast,    8.63,  77736.00, 2179.85,  892.13,  207.42, 37.6, 8.02, 9.02, 9.05
6, 10601, 5,     5.33, 5,   coast,    8.30,  77728.00, 2180.68,  892.96,  207.51, 37.6, 8.02, 9.02, 9.07
6, 10601, 5,     5.34, 5,   coast,    7.96,  77712.00, 2182.33,  894.61,  207.59, 37.6, 8.02, 9.02, 9.05
6, 10601, 5,     5.35, 5,   coast,    7.63,  77695.00, 2184.08,  896.36,  207.67, 37.6, 8.02, 9.02, 9.07
6, 10601, 5,     5.36, 5,   coast,    7.29,  77670.00, 2186.66,  898.94,  207.74, 37.6, 8.02, 9.02, 9.07
6, 10601, 5,     5.37, 5,   coast,    6.95,  77662.00, 2187.49,  899.77,  207.82, 37.6, 8.02, 9.02, 9.07
6, 10601, 5,     5.38, 5,   coast,    6.60,  77657.00, 2188.00,  900.29,  207.89, 37.6, 8.02, 9.02, 9.07
6, 10601, 5,     5.39, 5,   coast,    6.26,  77642.00, 2189.55,  901.83,  207.97, 37.6, 8.00, 9.02, 9.08
6, 10601, 5,     5.40, 5,   coast,    5.91,  77642.00, 2189.55,  901.83,  208.04, 37.6, 8.00, 9.00, 9.07
6, 10601, 5,     5.41, 5,   coast,    5.56,  77643.00, 2189.45,  901.73,  208.11, 37.6, 8.00, 9.02, 9.07
6, 10601, 5,     5.42, 5,   coast,    5.21,  77612.00, 2192.65,  904.93,  208.17, 37.6, 8.02, 9.02, 9.05
6, 10601, 5,     5.43, 5,   coast,    4.86,  77584.00, 2195.55,  907.83,  208.23, 37.6, 8.02, 9.02, 9.07
6, 10601, 5,     5.44, 5,   coast,    4.50,  77557.00, 2198.34,  910.62,  208.29, 37.6, 8.02, 9.02, 9.07
6, 10601, 5,     5.45, 5,   coast,    4.15,  77537.00, 2200.40,  912.68,  208.35, 37.6, 8.02, 9.02, 9.07
6, 10601, 5,     5.46, 5,   coast,    3.79,  77508.00, 2203.40,  915.68,  208.40, 37.6, 8.02, 9.02, 9.05
6, 10601, 5,     5.47, 5,   coast,    3.44,  77504.00, 2203.82,  916.10,  208.45, 37.6, 8.02, 9.02, 9.07
6, 10601, 5,     5.48, 5,   coast,    3.08,  77498.00, 2204.44,  916.72,  208.49, 37.6, 8.02, 9.02, 9.07
6, 10601, 5,     5.49, 5,   coast,    2.72,  77487.00, 2205.57,  917.85,  208.53, 37.6, 8.02, 9.02, 9.07
6, 10601, 5,     5.50, 5,   coast,    2.36,  77461.00, 2208.26,  920.54,  208.56, 37.6, 8.00, 9.02, 9.08
6, 10601, 5,     5.51, 5,   coast,    2.00,  77461.00, 2208.26,  920.54,  208.59, 37.6, 8.00, 9.00, 9.08
6, 10601, 5,     5.52, 5,   coast,    1.64,  77407.00, 2213.85,  926.13,  208.62, 37.6, 8.00, 9.02, 9.07
6, 10601, 5,     5.53, 5,   coast,    1.28,  77368.00, 2217.89,  930.17,  208.64, 37.6, 8.02, 9.02, 9.07
6, 10601, 5,     5.54, 5,   coast,    0.92,  77347.00, 2220.06,  932.35,  208.66, 37.6, 8.02, 9.02, 9.07
6, 10601, 5,     5.55, 5,   coast,    0.56,  77334.00, 2221.41,  933.69,  208.67, 37.6, 8.02, 9.02, 9.05
6, 10601, 5,     5.56, 5,   coast,    0.20,  77312.00, 2223.69,  935.97,  208.68, 37.6, 8.02, 9.02, 9.07
6, 10601, 5,     5.57, 5,   coast,   -0.16,  77285.00, 2226.49,  938.77,  208.68, 37.6, 8.02, 9.02, 9.07
6, 10601, 5,     5.58, 5,   coast,   -0.51,  77253.00, 2229.81,  942.09,  208.68, 37.6, 8.02, 9.02, 9.05
6, 10601, 5,     5.59, 5,   coast,   -0.87,  77227.00, 2232.50,  944.78,  208.68, 37.6, 8.02, 9.02, 9.05
6, 10601, 5,     5.60, 5,   coast,   -1.22,  77218.00, 2233.44,  945.72,  208.67, 37.6, 8.02, 9.02, 9.07
6, 10601, 5,     5.61, 5,   coast,   -1.57,  77200.00, 2235.30,  947.58,  208.65, 37.6, 8.02, 9.02, 9.08
6, 10601, 5,     5.62, 5,   coast,   -1.92,  77200.00, 2235.30,  947.58,  208.63, 37.6, 8.00, 9.00, 9.07
6, 10601, 5,     5.63, 5,   coast,   -2.26,  77175.00, 2237.90,  950.18,  208.61, 37.6, 8.00, 9.02, 9.07
6, 10601, 5,     5.64, 5,   coast,   -2.61,  77121.00, 2243.50,  955.78,  208.58, 37.6, 8.02, 9.02, 9.07
6, 10601, 5,     5.65, 5,   coast,   -2.95,  77080.00, 2247.76,  960.04,  208.55, 37.6, 8.02, 9.02, 9.07
6, 10601, 5,     5.66, 5,   coast,   -3.28,  77057.00, 2250.15,  962.43,  208.51, 37.6, 8.02, 9.02, 9.07
6, 10601, 5,     5.67, 5,   coast,   -3.62,  77032.00, 2252.75,  965.03,  208.47, 37.6, 8.02, 9.02, 9.05
6, 10601, 5,     5.68, 5,   coast,   -3.95,  77012.00, 2254.83,  967.11,  208.42, 37.6, 8.02, 9.02, 9.05
6, 10601, 5,     5.69, 5,   coast,   -4.27,  76998.00, 2256.28,  968.56,  208.37, 37.6, 8.02, 9.02, 9.07
6, 10601, 5,     5.70, 5,   coast,   -4.59,  76972.00, 2258.99,  971.27,  208.31, 37.6, 8.02, 9.02, 9.05
6, 10601, 5,     5.71, 5,   coast,   -4.91,  76948.00, 2261.48,  973.76,  208.25, 37.6, 8.00, 9.02, 9.07
6, 10601, 5,     5.72, 5,   coast,   -5.22,  76919.00, 2264.50,  976.78,  208.18, 37.6, 8.00, 9.02, 9.08
6, 10601, 5,     5.73, 5,   coast,   -5.52,  76919.00, 2264.50,  976.78,  208.12, 37.6, 8.00, 9.00, 9.07
6, 10601, 5,     5.74, 5,   coast,   -5.83,  76878.00, 2268.77,  981.05,  208.05, 37.6, 8.00, 9.02, 9.07
6, 10601, 5,     5.75, 5,   coast,   -6.12,  76846.00, 2272.10,  984.38,  207.97, 37.6, 8.02, 9.02, 9.05
6, 10601, 5,     5.76, 5,   coast,   -6.41,  76831.00, 2273.66,  985.94,  207.90, 37.6, 8.00, 9.02, 9.05
6, 10601, 5,     5.77, 5,   coast,   -6.70,  76822.00, 2274.60,  986.88,  207.82, 37.6, 8.02, 9.02, 9.07
6, 10601, 5,     5.78, 5,   coast,   -6.98,  76813.00, 2275.54,  987.82,  207.74, 37.6, 8.02, 9.02, 9.07
6, 10601, 5,     5.79, 5,   coast,   -7.25,  76792.00, 2277.72,  990.00,  207.66, 37.6, 8.02, 9.02, 9.07
6, 10601, 5,     5.80, 5,   coast,   -7.52,  76783.00, 2278.66,  990.94,  207.57, 37.6, 8.02, 9.02, 9.07
6, 10601, 5,     5.81, 5,   coast,   -7.78,  76757.00, 2281.37,  993.65,  207.49, 37.6, 8.02, 9.02, 9.05
6, 10601, 5,     5.82, 5,   coast,   -8.03,  76743.00, 2282.83,  995.11,  207.40, 37.6, 8.00, 9.02, 9.07
6, 10601, 5,     5.83, 5,   coast,   -8.28,  76733.00, 2283.87,  996.15,  207.30, 37.6, 8.00, 9.02, 9.08
6, 10601, 5,     5.84, 5,   coast,   -8.53,  76733.00, 2283.87,  996.15,  207.21, 37.6, 8.00, 9.00, 9.07
6, 10601, 5,     5.85, 5,   coast,   -8.76,  76714.00, 2285.85,  998.13,  207.12, 37.6, 8.00, 9.02, 9.07
6, 10601, 5,     5.86, 5,   coast,   -8.99,  76666.00, 2290.86, 1003.14,  207.02, 37.6, 8.02, 9.02, 9.05
6, 10601, 5,     5.87, 5,   coast,   -9.21,  76646.00, 2292.95, 1005.23,  206.92, 37.6, 8.02, 9.02, 9.05
6, 10601, 5,     5.88, 5,   coast,   -9.43,  76645.00, 2293.05, 1005.33,  206.82, 37.6, 8.02, 9.02, 9.05
6, 10601, 5,     5.89, 5,   coast,   -9.64,  76619.00, 2295.76, 1008.05,  206.71, 37.6, 8.02, 9.02, 9.07
6, 10601, 5,     5.90, 5,   coast,   -9.84,  76609.00, 2296.81, 1009.09,  206.61, 37.6, 8.02, 9.02, 9.05
6, 10601, 5,     5.91, 5,   coast,  -10.04,  76591.00, 2298.69, 1010.97,  206.50, 37.6, 8.00, 9.02, 9.05
6, 10601, 5,     5.92, 5,   coast,  -10.23,  76561.00, 2301.82, 1014.10,  206.39, 37.6, 8.02, 9.02, 9.07
6, 10601, 5,     5.93, 5,   coast,  -10.41,  76532.00, 2304.85, 1017.13,  206.27, 37.6, 8.02, 9.02, 9.07
6, 10601, 5,     5.94, 5,   coast,  -10.59,  76514.00, 2306.73, 1019.01,  206.16, 37.6, 8.00, 9.02, 9.08
6, 10601, 5,     5.95, 5,   coast,  -10.76,  76514.00, 2306.73, 1019.01,  206.04, 37.6, 8.00, 9.00, 9.07
6, 10601, 5,     5.96, 5,   coast,  -10.93,  76478.00, 2310.49, 1022.77,  205.92, 37.6, 8.00, 9.02, 9.07
6, 10601, 5,     5.97, 5,   coast,  -11.09,  76440.00, 2314.47, 1026.75,  205.80, 37.6, 8.02, 9.02, 9.07
6, 10601, 5,     5.98, 5,   coast,  -11.25,  76426.00, 2315.93, 1028.21,  205.68, 37.6, 8.02, 9.02, 9.05
6, 10601, 5,     5.99, 5,   coast,  -11.39,  76407.00, 2317.92, 1030.20,  205.55, 37.6, 8.02, 9.02, 9.05
6, 10601, 5,     6.00, 5,   coast,  -11.54,  76392.00, 2319.49, 1031.77,  205.43, 37.6, 8.02, 9.02, 9.07
6, 10601, 5,     6.01, 5,   coast,  -11.68,  76367.00, 2322.10, 1034.39,  205.30, 37.6, 8.02, 9.02, 9.05
6, 10601, 5,     6.02, 5,   coast,  -11.81,  76339.00, 2325.04, 1037.32,  205.17, 37.6, 8.02, 9.02, 9.07
6, 10601, 5,     6.03, 5,   coast,  -11.94,  76323.00, 2326.71, 1038.99,  205.03, 37.6, 8.02, 9.02, 9.05
6, 10601, 5,     6.04, 5,   coast,  -12.06,  76297.00, 2329.43, 1041.71,  204.90, 37.6, 8.02, 9.02, 9.07
6, 10601, 5,     6.05, 5,   coast,  -12.18,  76264.00, 2332.89, 1045.17,  204.76, 37.6, 8.00, 9.02, 9.08
6, 10601, 5,     6.06, 5,   coast,  -12.30,  76264.00, 2332.89, 1045.17,  204.63, 37.6, 8.00, 9.02, 9.07
6, 10601, 5,     6.07, 5,   coast,  -12.41,  76247.00, 2334.67, 1046.95,  204.49, 37.6, 8.00, 9.02, 9.07
6, 10601, 5,     6.08, 5,   coast,  -12.51,  76228.00, 2336.66, 1048.94,  204.36, 37.6, 8.02, 9.02, 9.05
6, 10601, 5,     6.09, 5,   coast,  -12.62,  76214.00, 2338.13, 1050.41,  204.23, 37.6, 8.02, 9.02, 9.07
6, 10601, 5,     6.10, 5,   coast,  -12.71,  76190.00, 2340.65, 1052.93,  204.10, 37.6, 8.02, 9.02, 9.07
6, 10601, 5,     6.11, 5,   coast,  -12.81,  76174.00, 2342.32, 1054.61,  203.97, 37.6, 8.02, 9.02, 9.07
6, 10601, 5,     6.12, 5,   coast,  -12.90,  76162.00, 2343.58, 1055.86,  203.84, 37.6, 8.02, 9.02, 9.07
6, 10601, 5,     6.13, 5,   coast,  -12.99,  76143.00, 2345.58, 1057.86,  203.71, 37.6, 8.02, 9.02, 9.05
6, 10601, 5,     6.14, 5,   coast,  -13.07,  76126.00, 2347.36, 1059.64,  203.58, 37.6, 8.02, 9.02, 9.07
6, 10601, 5,     6.15, 5,   coast,  -13.15,  76108.00, 2349.25, 1061.53,  203.45, 37.6, 8.02, 9.02, 9.07
6, 10601, 5,     6.16, 5,   coast,  -13.23,  76086.00, 2351.56, 1063.84,  203.32, 37.6, 8.00, 9.02, 9.08
6, 10601, 5,     6.17, 5,   coast,  -13.31,  76086.00, 2351.56, 1063.84,  203.19, 37.6, 8.00, 9.00, 9.07
6, 10601, 5,     6.18, 5,   coast,  -13.38,  76066.00, 2353.66, 1065.94,  203.06, 37.6, 8.00, 9.02, 9.07
6, 10601, 5,     6.19, 5,   coast,  -13.45,  76029.00, 2357.54, 1069.82,  202.93, 37.6, 8.02, 9.02, 9.05
